CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR,hasRd,numLE_1,isRampart_1,isCircle_1,numLE_2,isRampart_2,isCircle_2,numLE_3,isRampart_3,isCircle_3,isHu_1,ejc_shape_1,isHu_2,ejc_shape_2,isHu_3,ejc_shape_3,ejc_svg_1,ejc_svg_2,ejc_svg_3
06-1-008137,21.53495744,292.833519,21.53503325,292.8334611,4.280261289,0.071026211,4.341715615,4.203328953,0.250462614,1.03292311,111.3830225,0.000258903,0.000301376,0.038196742,0.040630554,13.02588567,0.048911336,0.013500704,1,27,1,SLERS,SmSL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
10-0-005180,16.02906676,38.16445397,16.02903955,38.16438741,6.965120264,0.151845595,7.143234397,6.782597144,0.313726324,1.053170968,132.7482333,0.000343134,0.000354459,0.051125184,0.048155656,6.403082548,0.028971362,0.010617359,1,45,1,SLERS,HuBL,Small-Crown,,CpxCPk,Terraced,,,,4,3,4,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
04-1-009885,-64.91507643,253.2945068,-64.91507318,253.2942241,12.57800642,0.328989574,12.8591197,12.11531843,0.335169955,1.061393456,95.09760157,0.000471237,0.001277597,0.067566475,0.083300199,4.484035359,0.02291774,0.009184723,0.94774175,126,1,SLEPS,HuSL,,,CpxFF,,Slump Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
04-1-001746,-46.02178176,229.0761332,-46.02181947,229.0760825,5.74473045,0.097192264,5.851557887,5.619101172,0.279057518,1.041369021,111.1620233,0.000246688,0.000381039,0.035924891,0.037490279,7.622177736,0.029960588,0.00944187,1,42,1,SLERS,SmSL,,There are hints of a second lobe beyond the one I identified.,,,Slump Deposits,,,3,3,3,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
11-1-017588,-40.57465894,2.117943682,-40.57465638,2.11781118,5.252234421,0.15270315,5.5001131,4.972821919,0.427255674,1.1060346,107.073383,0.000374498,0.000488536,0.054040466,0.053202796,4.842302206,0.027791736,0.01606607,1,36,1,SLEPS,HuSL,,,Smp,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
15-1-032789,-30.74835043,175.1108223,-30.74835168,175.1106282,7.922638977,0.138573578,8.201888769,7.637072477,0.364672556,1.073957173,86.2723695,0.000241545,0.000269122,0.034613266,0.033371493,2.877916853,0.014443029,0.006524125,1,53,1,SLEPS,HuSL,,,CpxFF,,Slump Deposits,,,3,3,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
06-1-007387,24.48979561,307.8161623,24.48976178,307.8160587,3.211697891,0.146093445,3.447039135,2.96351328,0.510753515,1.163159672,165.3137376,0.000390976,0.000488396,0.063934562,0.05769247,5.806479751,0.038911694,0.031275878,1,22,1,SLEPC,SmSL,,,Smp,,,,,4,3,4,0,1,0,1,,,,,,,0,SL,,,,,SL_C,,
11-0-005998,-14.32695795,1.326083695,-14.32692751,1.326208098,10.76676368,0.28178718,11.28478162,10.23997247,0.420237132,1.102032418,3.755841783,0.000452389,0.000507353,0.071816198,0.066709014,3.000775018,0.017844266,0.01003636,1,68,1,SLEPS,SmSL,,,CpxCPt,Terraced,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,0,SL,,,,,SL_S,,
10-0-009552,27.61556216,14.35591738,27.61553068,14.3558393,8.33213961,0.11793296,8.624934724,8.047483764,0.359750195,1.071755468,137.8106943,0.000204802,0.000235054,0.031106271,0.029081883,2.409361454,0.012355213,0.005471903,1,54,1,SLERS,HuBL,,,CpxCPk,Terraced,,,,4,3,4,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
07-1-013496,-20.4899757,318.3102607,-20.48950838,318.3106277,7.654039253,0.166906753,7.915000345,7.327110374,0.378198362,1.0802349,50.80352405,0.00042777,0.000472948,0.06173015,0.066125183,4.777157679,0.027027384,0.012884817,1,60,1,SLERS,HuSL,,,CpxCPk,,Slump Deposits,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
11-0-003251,-22.81812711,39.60857057,-22.81812361,39.60848256,9.774501627,0.161479569,9.977187406,9.564024305,0.284792389,1.043199713,19.30611376,0.000422293,0.000483873,0.064571985,0.060280694,7.217534856,0.029148391,0.009424218,0.96030182,61,1,SLERS,HuSL,,,,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
08-1-004766,-53.69456435,308.9721039,-53.69452598,308.9721313,4.567185199,0.111564729,4.756997135,4.331540607,0.413372626,1.098222911,112.22211,0.000243036,0.000444918,0.035732763,0.038303446,4.0155103,0.023272052,0.012742302,0.93898314,36,1,SLEPC,HuSL,,,Smp,,,,,3,2,3,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
13-3-000348,67.66900037,146.8200133,67.66897439,146.8197757,2.005427311,0.086596501,2.131353825,1.856682238,0.491055811,1.147936778,28.09173164,0.00026743,0.000760699,0.042004145,0.039865776,6.645806599,0.045039604,0.033456409,1,27,2,DLERC,HuSL,,,Smp,,Floor Deposits,,,,,,0,2,1,1,2,1,1,,,,1,SL,1,SL,,,SL_C,SL_C,
13-1-001790,48.87953316,145.8396706,48.87956991,145.8394601,22.44111628,0.371370833,22.84509087,22.0045791,0.268756289,1.03819713,22.94412794,0.000345337,0.000528465,0.050399306,0.04950432,2.821874079,0.010877251,0.003271276,1,294,2,DLEPS,HuSL,,,CpxFF,,,,,4,2,4,0,2,0,0,2,0,0,,,,1,SL,1,SL,,,SL_S,SL_S,
10-0-004058,11.24190735,42.3527576,11.24190837,42.35275562,5.878547845,0.056088309,5.914115073,5.839760657,0.158071713,1.012732442,110.9372439,0.000192544,0.000194371,0.027980267,0.027411826,17.59527999,0.041108405,0.006749459,1,36,1,SLEPS,HuSL,,,Smp,,Floor Deposits,,May be CPk,4,3,4,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
11-1-010915,-24.13929855,67.60478952,-24.13934007,67.60485326,4.025919985,0.105928931,4.060300266,3.97221037,0.207171758,1.022176543,61.34025103,0.000349616,0.000413139,0.053506378,0.055080797,26.85085848,0.088373461,0.019553754,1,27,1,Rd/SLEPS,SmBL,,,Smp,,Floor Deposits,,,3,2,3,1,1,0,0,,,,,,,0,BL,,,,,BL_S,,
07-1-007857,-11.41044892,333.3868011,-11.41058692,333.3866256,10.21213491,0.254658155,10.82496449,9.627196419,0.457224492,1.124415044,99.20903851,0.000415122,0.000383686,0.060858058,0.054430442,2.216824143,0.013792802,0.00896524,1,63,1,SLERS,SmSL,,,CpxFF,,,,,3,2,3,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
16-1-011035,-70.88073331,99.99187273,-70.88057106,99.99195219,5.176756663,0.200579064,5.700659446,4.66595843,0.574514356,1.221755301,83.12578891,0.000280041,0.000746597,0.041242297,0.035985009,1.663893033,0.012330716,0.012919386,1,34,1,SLEPS,SmAm,,,,,Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
11-0-006657,-12.24933545,55.4992879,-12.24936173,55.49923209,4.820788435,0.087413508,5.010895671,4.632242587,0.381341952,1.081742931,78.06013261,0.000204157,0.00019175,0.030060428,0.028223092,3.37774921,0.019161298,0.009249361,1,32,1,SLEPS,HuBL,,,Smp,,,,,4,3,4,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
01-1-001095,58.94255753,230.3056166,58.94257957,230.3056124,4.3480319,0.063638857,4.459094753,4.236301837,0.312139468,1.05259137,104.3493427,0.00014228,0.000261486,0.020834539,0.019828543,4.156610579,0.019123509,0.006961386,1,57,1,SLEPS,HuSL,,,Smp,,,,May be SmpCPt,3,2,2,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
14-1-006581,18.2259476,117.5279278,18.22628065,117.5278844,4.436831303,0.104069852,4.6857623,4.148231017,0.465050538,1.129580845,112.1256635,0.000277138,0.000295749,0.039597169,0.040330556,3.583333209,0.021708755,0.014550805,1,28,1,SLERS/Rd,HuBL,,,Smp,,Floor Deposits,,,4,3,4,1,1,1,0,,,,,,,1,BL,,,,,BL_S,,
10-1-008310,14.5807892,70.53400731,14.58084043,70.53401215,5.380992865,0.11143086,5.595541502,5.158754198,0.387332437,1.084669144,1.876415025,0.000328048,0.000360294,0.050484127,0.047861081,5.232687088,0.028398564,0.014036929,0.93463254,31,1,SLEPS,HuBL,,,Smp,,Floor Deposits,,,4,3,4,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
07-1-013965,-21.78847135,332.1933368,-21.78855304,332.1933151,8.247177891,0.135547497,8.509053196,7.978216565,0.34767509,1.066535751,110.3876264,0.000271803,0.000290612,0.040407487,0.038987473,3.414142383,0.017229774,0.007267406,1,53,1,SLERS,SmBL,,,CpxFF,,Floor Deposits,,,2,2,2,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
05-1-000859,61.22303284,358.127685,61.22309283,358.1278887,11.51296917,0.23982067,11.92602402,11.08964409,0.367889941,1.075419907,48.29996167,0.000271597,0.000550165,0.040076159,0.038150179,2.15539509,0.011302783,0.00517175,1,143,2,DLERC,SmSL,,,CpxFF,,Floor Deposits,,,3,2,2,0,2,1,1,2,1,1,,,,0,SL,0,SL,,,SL_C,SL_C,
10-0-008947,26.20863514,44.81913938,26.20865275,44.81918287,3.181165229,0.028663476,3.224184719,3.132060452,0.237338082,1.029413311,39.41559157,0.000116413,0.000131216,0.016185186,0.017035403,8.928405473,0.029428994,0.007619249,1,22,1,SLERS,HuAm,,,Smp,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
15-1-038762,-35.7406717,92.62283716,-35.7406245,92.62301653,3.856083969,0.072517187,3.991861331,3.711210139,0.368332433,1.075622555,29.1377631,0.000200446,0.000256483,0.029332,0.02888442,5.059696586,0.025117214,0.01151307,1,28,1,SLEPC,HuSL,,,Smp,,Floor Deposits,,,3,2,1,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
13-1-001842,49.57145987,99.99234209,49.57148437,99.99237033,13.02950899,0.200160152,13.41387093,12.64114667,0.33450594,1.061127703,101.7003076,0.000183219,0.000272053,0.026496962,0.025526121,1.586549055,0.007499781,0.002997474,1,170,2,Rd/DLEPC/DLEPS,HuSL/HuBL,,,CpxFF,,,,,3,2,2,1,2,0,1,2,0,0,2,0,1,1,SL,1,BL,,,SL_C,BL_S,
06-0-003003,9.751821672,347.011999,9.751860492,347.0120212,7.09852827,0.187273963,7.498317667,6.682775075,0.453538685,1.122036517,64.5414069,0.000339743,0.000322067,0.049667074,0.046951513,2.668898353,0.01691072,0.010834214,1,45,1,SLEPS,HuBL,,,CpxCPt,Terraced,,,,4,3,4,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
07-0-001261,-17.88120841,353.7435981,-17.88121725,353.7436402,4.761416159,0.098667574,4.780061037,4.731105196,0.14275315,1.010347654,50.20211933,0.00031307,0.00032083,0.044743772,0.045864616,42.37432647,0.092475785,0.013615269,1,31,1,SLERS,SmBL,,,Smp,,Floor Deposits,,,3,2,2,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
09-1-001438,59.38345514,44.42246428,59.38344654,44.42244467,3.662934152,0.058844853,3.805701341,3.522010356,0.378854326,1.080548027,105.5403333,7.85E-05,0.000145354,0.011436569,0.010827462,1.808434521,0.009718724,0.0046453,1,47,1,Rd/SLERC,HuSL,,,Smp,,,,,4,3,4,1,1,1,1,,,,,,,1,SL,,,,,SL_C,,
16-1-011634,-66.2869942,119.4455533,-66.28694042,119.445542,3.061357538,0.046800102,3.13160786,2.989712237,0.297604621,1.047461298,165.5497028,0.000227263,0.000569316,0.034459726,0.032299379,10.58311736,0.047227028,0.016152667,1,23,1,SLEPC,SmSL,,,Smp,,Floor Deposits,,,3,3,2,0,1,0,1,,,,,,,0,SL,,,,,SL_C,,
10-0-000735,10.22439854,5.377635117,10.22418404,5.377775174,36.336006,0.737684513,36.94061308,35.56740135,0.270120571,1.038608717,52.64672291,0.001022216,0.000992914,0.141485061,0.145678701,4.994961512,0.019244958,0.005824123,0.93888837,206,2,DLERS,HuBL,,,CpxFF,Terraced,Slump Deposits / Floor Deposits,,,2,2,1,0,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
13-1-000808,61.03834589,168.7168126,61.03832983,168.7169695,3.396340903,0.059161801,3.525068193,3.268082076,0.37482014,1.078635148,142.0965722,0.000145994,0.000299113,0.021711748,0.019980572,3.904631517,0.019900775,0.009360879,1,44,2,DLERC,HuSL,,,Smp,,,,,3,2,3,0,2,1,1,2,1,1,,,,1,SL,1,SL,,,SL_C,SL_C,
09-1-001803,54.76382582,87.53451794,54.76382212,87.53451411,3.613591397,0.028173533,3.644244289,3.581618103,0.184593048,1.017485445,100.7286606,7.25E-05,0.000125815,0.010572449,0.01047053,7.871869328,0.021551542,0.00419062,1,48,1,SLEPS,SmAm,,,,,Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
04-1-008554,-60.77111308,246.055126,-60.77109971,246.0549962,9.965243108,0.18545976,10.33085902,9.54147834,0.38338162,1.082731486,58.00965549,0.000245952,0.000577188,0.037336584,0.038947693,2.315035127,0.012130516,0.005903001,1,93,1,SLERS,HuSL,,,CpxFF,,,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
10-0-005222,15.21448021,47.29454763,15.21460471,47.29503296,8.139570925,0.309710145,8.992988668,7.261319797,0.589946498,1.23847853,36.94343138,0.000396861,0.000426187,0.060267716,0.054653652,1.611159223,0.011137247,0.012481188,1,51,1,SLEPS,HuSL,,,CpxCPk,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
01-1-000194,70.52473302,228.5562632,70.52468221,228.5562392,3.64892261,0.056430644,3.727508305,3.563075767,0.293735489,1.046149043,91.72470541,0.000123656,0.000369037,0.017499179,0.017634985,5.24106886,0.02122018,0.007136515,1,47,1,SLERS,HuSL,,,Smp,,Floor Deposits,,,4,3,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
13-1-000679,63.06759497,126.247814,63.06758714,126.2478029,6.641989282,0.054216815,6.654143515,6.626094841,0.091720611,1.004233063,28.30436893,0.000119158,0.000265548,0.017440747,0.017606412,28.61195644,0.040349894,0.003748115,1,83,1,SLERS,HuSL,,,,,,,,3,2,1,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
05-1-001641,52.69081245,344.1494348,52.69086897,344.1494148,12.95116475,0.175459875,13.14914181,12.73699253,0.248406792,1.032358446,70.73543313,0.000257854,0.000416281,0.037388761,0.036683115,4.192569507,0.015287264,0.004178157,1,168,3,MLERS,HuBL,,,CpxFF,,,,,3,2,3,0,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
09-1-001592,56.99310006,29.59673323,56.9933815,29.59841019,5.290368509,0.853277979,8.018468013,2.994779963,0.927636097,2.677481522,33.46672987,0.000470847,0.00111698,0.098939396,0.048077774,0.563507734,0.003044728,0.05421327,1,77,2,DLEPS,SmSL,Rectangular,,Smp,,,,,3,2,4,0,2,0,0,2,0,0,,,,0,SL,0,SL,,,SL_S,SL_S,
15-1-042898,-42.11137025,137.4027675,-42.11143175,137.4025537,11.87609458,0.302830576,11.94718181,11.75708111,0.17768044,1.016169039,83.35140145,0.000877976,0.000963848,0.112438778,0.096938784,29.81764728,0.068196547,0.012714517,0.80873573,68,1,SLEPS,SmBL,,,CpxFF,,Slump Deposits / Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,0,BL,,,,,BL_S,,
03-1-010208,-20.24575968,257.8928933,-20.24580563,257.8928611,5.669555695,0.14971609,6.056309777,5.299659635,0.484006936,1.142773347,126.8661921,0.000209674,0.000231201,0.033138832,0.029728673,1.853676849,0.01239763,0.008955102,1,37,1,SLEPS,HuSL,,,Smp,,,,,4,3,4,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
10-0-008749,25.69016774,11.45199003,25.69178271,11.45153526,5.352175043,0.147630484,5.416820723,5.048780041,0.362314348,1.072896953,10.36841247,0.001152806,0.000615694,0.07542708,0.175939881,10.38373185,0.089979293,0.040262631,0.72800475,25,1,SLEPS,HuSL,,,,,Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
05-1-002815,47.15947147,349.3776344,47.15967322,349.3772512,9.453113566,0.07961651,9.535757144,9.329313291,0.206954566,1.022128515,46.09959157,0.000162725,0.000481274,0.026729955,0.035934996,8.424851629,0.022032878,0.004869258,0.76911145,95,2,DLEPC/DLERS,HuSL/HuBL,,,,,,,,4,3,4,0,2,0,1,2,1,0,2,0,1,1,SL,1,BL,,,SL_C,BL_S,
15-1-016748,-16.87856097,114.3936251,-16.8785794,114.3935883,6.58001198,0.071617193,6.680034183,6.480832428,0.242387455,1.030737063,109.2784476,0.00019577,0.000199025,0.028497483,0.027121128,6.654636004,0.02320607,0.006159641,1,42,1,SLERS,HuSL,,,Smp,,Slump Deposits / Floor Deposits,,,4,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
07-0-001984,-24.56903742,337.3929902,-24.56899697,337.3929832,5.583520523,0.102100309,5.642179292,5.517732823,0.208869388,1.022553913,111.8016177,0.000343226,0.000363299,0.04955223,0.046033531,19.00885037,0.055464992,0.012386608,1,38,1,Rd/SLERS,HuBL,,,Smp,,Floor Deposits,,,3,2,2,1,1,1,0,,,,,,,1,BL,,,,,BL_S,,
11-0-008605,-7.061865438,66.25981263,-7.061791011,66.25990329,5.390110774,0.130244468,5.745202099,5.034539503,0.48175984,1.141157418,62.67475907,0.000264069,0.000242771,0.039076087,0.035104909,2.349675116,0.015526279,0.011115644,1,34,1,SLERS,SmSL,,,Smp,,,,,3,3,4,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
15-1-020958,-19.90085327,176.7606845,-19.9006212,176.7608131,17.02229587,0.461257139,17.2385287,16.72037381,0.243336034,1.030989432,44.43737214,0.000790303,0.000842251,0.112239276,0.112942202,10.63115079,0.036272235,0.009672603,1,106,2,Rd/DLERS,HuSL,,,CpxCPk,Terraced,Slump Deposits / Floor Deposits,,,3,2,3,1,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
10-0-004764,14.77353326,63.27987144,14.7734493,63.27972685,11.18440281,0.220156272,11.18763614,11.15370236,0.077827376,1.003042378,120.9279767,0.000478939,0.000491164,0.069442613,0.067915334,96.29113677,0.111045848,0.008721528,1,69,2,DLERS,HuBL,,,CpxCPk,,Slump Deposits,,,3,2,3,0,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
01-1-002260,47.90773263,248.6976094,47.90763617,248.6976591,6.383442227,0.091945542,6.468953713,6.282856311,0.238134341,1.029619872,19.28850676,0.000178876,0.000258938,0.025727921,0.026636812,6.185617488,0.023026618,0.005985259,0.93076432,85,1,SLEPS,HuSL,,,,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
07-0-003419,-35.21892914,344.8076921,-35.21896182,344.8077288,5.690163932,0.107402591,5.880481816,5.500758061,0.353521442,1.069031168,144.8305086,0.000330221,0.000431499,0.053002624,0.048385667,5.88470751,0.031172554,0.013463539,1,38,1,Rd/SLEPC,HuSL,Pin-Cushion,,,,Floor Deposits,,,2,2,1,1,1,0,1,,,,,,,1,SL,,,,,SL_C,,
15-1-014798,-15.65354108,176.7101005,-15.65357727,176.7102008,10.32750237,0.177668563,10.52496026,10.1023144,0.280536113,1.041836539,118.9843933,0.0004006,0.000421574,0.057823244,0.057975399,6.579418741,0.026090712,0.00827701,1,65,2,DLERS,HuBL,,,CpxCPk,Terraced,Slump Deposits,,,3,2,3,0,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
15-1-001525,-3.002734362,121.1325297,-3.00264313,121.1319079,7.346047549,0.056640337,7.382986018,7.225435612,0.205484641,1.02180497,79.16802162,0.000194123,0.000385949,0.027304888,0.059242902,8.870912534,0.041924911,0.009190847,0.74795055,33,1,SLERS,HuBL,,,,,Slump Deposits,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
15-1-014365,-14.96791994,158.9412813,-14.96793416,158.9414342,5.522272077,0.091048584,5.648462497,5.373769562,0.308055006,1.051117364,7.797963499,0.000235917,0.000237536,0.032046949,0.033701959,5.994914884,0.024847861,0.008889369,1,37,1,SLERS,HuBL,,,Smp,,Slump Deposits,,,4,3,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
14-1-005378,22.25921751,178.9537995,22.25935523,178.9538294,4.798284559,0.10569398,4.948231073,4.618309403,0.359031791,1.071437758,70.12462095,0.000384985,0.000428033,0.05587354,0.056430056,8.121017754,0.040365974,0.017825806,1,31,1,SLERC,HuSL,,,Smp,,,,,4,2,3,0,1,1,1,,,,,,,1,SL,,,,,SL_C,,
03-1-021848,-33.74507945,202.8540267,-33.74503197,202.8540439,7.422449942,0.11062703,7.623791104,7.189582361,0.332663598,1.060394154,83.77223911,0.000229022,0.00028188,0.032492623,0.034052138,3.685411887,0.0170337,0.006756414,1,49,1,SLEPS,HuSL,,,,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
10-0-008068,24.01679137,25.17177987,24.01680801,25.17178083,5.410166292,0.094185595,5.554767577,5.254507765,0.32432543,1.057143281,80.63121884,0.000313921,0.000336446,0.045263438,0.044094831,7.105712926,0.032272221,0.012365492,0.9262948,33,1,SLEPS,HuSL,,,Smp,,,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
01-3-000114,71.62759147,212.5752194,71.62804948,212.5758706,1.684288234,0.04456648,1.750633993,1.555443719,0.458870627,1.125488484,159.7040319,0.000346689,0.000950697,0.043071401,0.061260969,9.053273265,0.079891683,0.052265487,0.72138244,9,2,DLERS/DLERC,SmSL/Sm,,,Smp,,Floor Deposits,,,,,,0,2,1,0,2,1,1,2,1,0,0,SL,0,,,,SL_S,,
07-1-006770,-9.380840085,318.0880539,-9.380721877,318.0880864,6.524216459,0.141390113,6.615830755,6.402520993,0.251883071,1.033316527,83.33064152,0.000466909,0.000471315,0.067951197,0.069289376,14.43418784,0.055476623,0.015417328,1,41,1,SLEPS,SmSL,,,,,Floor Deposits / Slump Deposits,,,2,2,1,0,1,0,0,,,,,,,0,SL,,,,,SL_S,,
02-1-005051,17.27845066,268.5836343,17.27844212,268.583629,3.510169101,0.079495011,3.564568613,3.45484128,0.246207192,1.031760456,153.8995891,0.000322736,0.000374108,0.053325688,0.04693656,20.53202456,0.077102648,0.020850029,0.88694036,20,1,SLEPC,SmAm,,,Smp,,,,,4,3,4,0,1,0,1,,,,,,,0,Am,,,,,Am_C,,
14-1-003892,26.4545004,149.6631864,26.45444785,149.6633071,11.60661446,0.186241918,11.87397775,11.32756046,0.299864033,1.048237862,136.1383656,0.000392627,0.000449778,0.059326312,0.056943912,4.876831872,0.021510773,0.007429506,0.97037709,71,1,SLERS,HuBL,,,CpxCPt,Terraced,Slump Deposits,,,3,3,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
07-1-023769,-36.00036316,303.7960261,-36.00036795,303.7960299,3.032571099,0.055947626,3.135128626,2.925594116,0.359446803,1.071621182,49.08074406,0.000200574,0.000277695,0.032359581,0.031152541,6.604504972,0.035926644,0.015891875,1,22,1,SLEPS,SmAm,,,Smp,,,,,3,2,4,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
16-1-005961,-55.62482872,154.3437949,-55.62484344,154.3437536,6.416873811,0.089211844,6.538251413,6.279545551,0.278514758,1.041198182,57.21147865,0.000180904,0.000354406,0.027390693,0.028084507,5.003484747,0.020295691,0.006380464,1,56,2,DLEPS,HuBL,,,,,Slump Deposits,,,4,2,3,0,2,0,0,2,0,0,,,,1,BL,1,BL,,,BL_S,BL_S,
07-1-004854,-5.128906997,294.0432324,-5.128793631,294.0433741,8.859516738,0.237377405,9.336949392,8.352198663,0.447004206,1.117903174,45.32673068,0.000416244,0.000400485,0.061103107,0.058260944,2.760649625,0.017121999,0.010692485,1,56,3,MLERS,HuSL,,,CpxCPt,Terraced,Slump Deposits,,,3,2,3,0,3,1,0,3,1,0,3,1,0,1,SL,1,SL,1,SL,SL_S,SL_S,SL_S
06-1-001781,39.979012,332.1035751,39.97899318,332.1034845,4.133684646,0.132475052,4.225301435,4.028353384,0.301745844,1.04889046,147.392305,0.000458554,0.000653924,0.071769968,0.06518969,16.89253276,0.070670182,0.024607524,1,26,1,SLERS,HuSL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
03-1-020596,-32.5160585,207.9372496,-32.51604006,207.9372433,3.731688476,0.068765628,3.814702057,3.635764276,0.302678887,1.049216002,60.04636793,0.000247408,0.000312505,0.037193656,0.037741703,9.53938708,0.042741152,0.014942493,1,25,1,SLERS,HuSL,,,Smp,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
06-0-002014,16.50020882,357.4495769,16.50025638,357.4497213,6.839617529,0.159844051,7.009523271,6.63774225,0.321349736,1.056010162,34.31201327,0.000428422,0.000454499,0.061409618,0.061945947,8.041994995,0.035719417,0.013517196,1,44,1,SLERS,HuBL,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
11-0-002906,-24.73597604,30.40901471,-24.73593761,30.40903967,4.686729582,0.097712241,4.810925681,4.548500419,0.325760769,1.057694897,62.61428239,0.000280444,0.000308225,0.040679573,0.040696415,7.227269094,0.033780005,0.013020861,1,30,1,SLERS,HuBL,,,Smp,,,,,3,2,4,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
14-1-013497,0.265261068,124.9215931,0.265256383,124.9216171,6.171970275,0.090635497,6.333839133,6.009281383,0.316003176,1.054009411,151.9985788,0.000232773,0.000242521,0.035596108,0.033927181,4.906996339,0.022691709,0.008396381,1,36,1,SLERS,HuAm,,,CPk,Gullies,Slump Deposits,,,3,2,3,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
15-1-036434,-34.00860616,91.42706427,-34.00857677,91.42707913,3.602215496,0.062052048,3.721784081,3.471618832,0.360437119,1.072060114,66.3098962,0.000178418,0.000213099,0.02608778,0.026196999,4.707414801,0.024862232,0.011041473,1,25,1,SLEPC,HuSL,,,Smp,,Floor Deposits,,,4,3,3,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
